#"Step","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
225250,-67824.86338460085,-55218.646531012026,299.5218074200773,892
225500,-67956.02193213621,-55502.44154447591,295.8951880556716,892
225750,-68096.43928281765,-55422.28554714145,301.1359774720151,892
226000,-67721.27315978688,-55036.38860007032,301.39094022959785,892
226250,-68089.66299366712,-55421.356564491,300.99704635320427,892
226500,-67931.47279523208,-55143.221843441366,303.846910084799,892
226750,-68010.31896614283,-54995.64063786727,309.226790332918,892
227000,-68065.32352930674,-55283.62090001156,303.69132293187175,892
227250,-67543.40165388072,-54765.3876600177,303.6036815114213,892
227500,-67740.77847965766,-55310.813302418974,295.33409422472783,892
227750,-67877.56939732376,-55325.57141671376,298.23357519152637,892
228000,-67695.78589535819,-55421.19502543134,291.64242416279046,892
228250,-68098.4079450295,-55364.402651007345,302.55804145369126,892
228500,-67468.10489187302,-55222.03105778509,290.96486370068374,892
228750,-68196.48765267537,-55797.86414935638,294.58942078867426,892
229000,-67837.00488452392,-55222.95314112317,299.707963218019,892
229250,-68415.38473216124,-55880.48698807141,297.8272761559537,891
229500,-68263.79610249726,-55822.270082301926,295.608778106331,891
229750,-68200.35740737786,-55575.13415071397,299.9733966849389,891
230000,-68161.9174812684,-55454.36189706542,301.9296003454045,891
230250,-68289.56498968008,-55553.48997480178,302.60721770846203,890
230500,-68238.63569805183,-55762.01515664946,296.44261862681054,890
230750,-68396.89178180927,-55525.107776689576,305.8316428085813,890
231000,-68204.55638138321,-55697.98548271018,297.1542345895354,890
231250,-67975.25997393264,-55420.17627470591,298.3068913995534,890
231500,-68009.25233055552,-55513.0089397353,296.9088545636208,890
231750,-67752.37313693378,-55176.81734002882,298.7933053466939,890
232000,-67759.34931729967,-55037.505167977535,302.2690944933818,890
232250,-67748.34203117446,-55099.52449059463,300.53399330527014,890
232500,-68129.93863066047,-55319.109654836066,304.3833605239027,890
232750,-68222.93353544659,-55605.67202769889,299.7842267338506,890
233000,-67924.88322951691,-55096.80122528644,304.7932898715946,890
233250,-67733.31969717576,-55120.78899507958,299.6718235064785,890
233500,-68069.74917927297,-55394.49644158647,301.1620895937014,890
233750,-67846.8820480213,-55326.96332755941,297.47137681814803,890
234000,-68060.65819839598,-55563.42200517596,296.93244339860996,890
234250,-67833.54882557894,-55039.94109754969,303.97418627872344,890
234500,-67759.9232255827,-55305.9332366687,295.9049201195613,890
234750,-68160.41285846796,-55460.76401364867,301.7417374124952,890
235000,-67852.93184098479,-55157.487135918986,301.64184768727205,890
235250,-67782.86549837468,-54914.032071354275,305.7615375188264,890
235500,-68030.22902692691,-55140.95096712059,306.2472989042761,890
235750,-67833.53615188779,-55123.845706663036,301.9803243206666,890
236000,-67683.85005606024,-54890.4910296608,303.96827716558226,890
236250,-67820.29825002595,-55318.9314421321,297.03058617905174,890
236500,-68188.80252018996,-55497.968841860595,301.5322903888215,890
236750,-68049.49051959527,-55093.47981447092,307.8328564725555,890
237000,-67670.49201134231,-55144.781442170846,297.6089902682372,890
237250,-68014.90395053377,-55236.64045061817,303.60960973752594,890
237500,-68140.75424802245,-55630.67271253734,297.2376467896714,889
237750,-68224.47804952128,-55666.93639768794,298.36529198204653,889
238000,-68219.99486273021,-55308.56939640554,306.77351793628907,889
238250,-68333.13096909801,-55780.83601836086,298.24063115687005,889
238500,-68164.42018502188,-55836.48331451492,292.90991707505464,889
238750,-67973.6903433479,-55490.58847578586,296.5966139569219,889
239000,-67886.20487367612,-55261.64988109324,299.95751883136074,889
239250,-67934.8155853611,-55165.15590867214,303.40518419784996,889
239500,-67748.52672874858,-55242.556173130404,297.13997052927436,889
239750,-67871.65822808206,-55295.18037669029,298.815213221962,889
240000,-68118.664542138,-55528.59792388778,299.1380802690169,888
240250,-68285.22585022362,-55634.25862231717,300.5850695512953,888
240500,-68404.3462066687,-55701.722374195175,301.81242266958714,888
240750,-68294.72115778079,-55811.47466481541,296.60005023464976,888
241000,-68079.40310507733,-55378.805842624046,301.76427167215655,888
241250,-68216.07219834562,-55593.7369162094,299.9047788465854,888
241500,-68191.5265103759,-55543.97907948028,300.50381569110937,888
241750,-68277.28097084502,-55740.443870034185,297.8733549785739,888
242000,-67676.80477776012,-55137.65492021345,297.9283057291191,888
242250,-67719.28102751239,-55024.37715537305,301.6289975786687,888
242500,-67702.81327050255,-54904.92226955952,304.07595619587676,887
242750,-67576.78475366707,-54626.77951551683,307.6901674847824,887
243000,-67774.56196996354,-54733.973647557024,309.84240787801343,887
243250,-67633.52926559013,-55045.1307411358,299.0984466125049,887
243500,-67835.8596462842,-55017.60635979351,304.55976102338946,887
243750,-67669.8926147212,-54755.14362453099,306.8524843610915,887
244000,-68113.88551566564,-55415.91832678439,301.70178152153517,887
244250,-68141.73906470067,-55633.085995553294,297.2037066453532,887
244500,-67852.0034736523,-55360.37810546748,296.79913104366807,887
244750,-67676.84063648991,-54985.044355980586,301.55516167115127,887
245000,-68086.31540298054,-55277.3935497707,304.3380475787805,887
245250,-68161.2319671312,-55449.94857571699,302.0181724814059,887
245500,-68192.652328867,-55169.34761042602,309.43175205964894,887
245750,-67748.7447178156,-55180.784305771056,298.61284015020686,887
246000,-67864.86906157131,-55095.85443482292,303.38985790874057,886
246250,-68152.89508465538,-55580.211079139495,298.72507201726773,886
246500,-68101.40391239489,-55449.7322908371,300.6018058380048,886
246750,-68086.3142349553,-55304.38397994364,303.696731284497,886
247000,-67846.06273377739,-55135.85880454589,301.99252462307055,886
247250,-68206.41845727252,-55354.170824806264,305.3674615466252,886
247500,-68338.67362077901,-55550.71902567096,303.83986869480356,886
247750,-68200.42706729786,-55599.688503381214,299.3916440853324,886
248000,-68102.11312577105,-55604.4449314744,296.94270767890794,886
248250,-68267.33733346575,-55727.42679087754,297.9463794907533,886
248500,-68020.07616495359,-55366.64572748466,300.6435950382653,886
248750,-68050.58181628474,-55220.66186267097,304.83695927119544,886
249000,-68111.6808106986,-55676.28779965566,295.46305873567565,886
249250,-68111.3299954859,-55486.1372102481,299.9726726884599,886
249500,-68002.12811271066,-55046.3352075069,307.82768157935567,886
249750,-67948.47600981832,-55331.828673825425,299.76963410576866,886
250000,-67604.96972259838,-55184.97422037978,295.097216252844,886
